CustomerId,rfm_total,rfm_segment,Exited
15605072,8,Others,1
15633352,9,Others,1
15662578,9,Others,0
15761713,9,Others,0
15765415,7,At Risk,0
15802118,5,At Risk,0
15626457,9,Others,0
15673599,8,At Risk,0
15594408,8,Potential Loyalist,1
15594827,9,Others,0
15794356,5,Others,0
15693381,9,Others,0
15604196,5,At Risk,0
15662238,8,Potential Loyalist,0
15589666,5,At Risk,0
15585067,5,At Risk,1
15645271,8,Others,1
15725511,9,Others,0
15593014,10,Others,0
15727391,4,Inactive,0
15663410,4,Inactive,1
15614818,7,At Risk,0
15655232,3,Inactive,0
15781234,8,Potential Loyalist,0
15681878,5,Others,1
15786739,9,Others,0
15791851,9,Others,0
15719649,11,Others,0
15807663,8,Others,1
15672598,5,At Risk,0
15661548,11,Others,0
15642391,11,Others,1
15700946,5,At Risk,0
15765532,5,At Risk,0
15579891,7,At Risk,0
15689328,8,At Risk,1
15808023,5,At Risk,0
15667896,3,Inactive,0
15624793,10,Others,0
15787189,5,Others,1
15716431,3,Inactive,0
15599272,9,Others,0
15707291,3,Inactive,0
15720637,6,At Risk,1
15687558,6,At Risk,0
15679531,6,At Risk,0
15666916,7,Potential Loyalist,0
15636700,7,At Risk,0
15623210,5,Others,1
15600821,8,Others,0
15566295,7,Potential Loyalist,0
15670374,7,Potential Loyalist,1
15614491,8,Potential Loyalist,0
15664432,9,Others,1
15602844,9,Others,0
15699284,8,Others,0
15597909,8,Others,0
15779247,8,Others,0
15752312,7,Potential Loyalist,0
15625740,5,Others,0
15733169,5,At Risk,0
15669414,4,Inactive,1
15793311,5,At Risk,1
15787907,6,Potential Loyalist,1
15660840,8,Potential Loyalist,0
15752801,4,Inactive,1
15715597,9,Others,0
15799859,11,Others,1
15594928,11,Others,0
15807269,11,Others,1
15757912,11,Others,0
15718280,4,Inactive,0
15619343,6,Others,1
15710365,8,Potential Loyalist,1
15618225,5,Others,0
15708196,5,At Risk,0
15655082,7,Potential Loyalist,1
15797751,6,At Risk,1
15585777,8,Others,0
15776156,7,At Risk,1
15715079,7,At Risk,0
15692416,5,Others,1
15568573,7,At Risk,1
15807107,8,Potential Loyalist,0
15692142,5,At Risk,1
15775108,9,Others,0
15636478,5,At Risk,0
15813144,6,Others,0
15691840,5,At Risk,0
15706729,10,Others,0
15630244,4,Inactive,0
15642530,6,At Risk,1
15660316,11,Others,1
15776939,8,Potential Loyalist,0
15589420,9,Others,0
15779481,4,Inactive,0
15806945,7,At Risk,0
15673439,4,Inactive,1
15592578,8,Others,0
15775238,8,At Risk,0
15794253,6,At Risk,0
15694805,10,Others,0
15810075,4,Inactive,1
15583668,9,Others,0
15703563,4,Inactive,0
15764604,5,Others,1
15611544,6,Others,0
15664720,9,Others,0
15631267,3,Inactive,0
15694253,5,At Risk,0
15677317,7,At Risk,1
15588933,8,Others,0
15721740,5,At Risk,0
15671655,3,Inactive,1
15812279,10,Others,0
15734765,8,At Risk,0
15645637,6,At Risk,0
15673995,6,At Risk,0
15750466,9,Others,0
15593345,3,Inactive,0
15662658,8,Potential Loyalist,0
15654975,9,Others,0
15670859,3,Inactive,0
15674368,9,Others,0
15758252,8,Others,0
15641004,7,At Risk,0
15587266,7,At Risk,0
15791550,11,Others,0
15572657,7,At Risk,0
15746553,8,At Risk,1
15696564,7,Potential Loyalist,0
15645496,8,Others,0
15690829,8,Potential Loyalist,1
15630704,4,Inactive,0
15672397,11,Others,0
15776545,7,At Risk,1
15677049,5,At Risk,0
15757015,10,Others,0
15760521,9,Others,0
15747795,6,At Risk,0
15568876,8,Potential Loyalist,0
15639368,11,Others,0
15705512,9,Others,0
15584229,5,At Risk,0
15668309,10,Others,1
15594340,11,Others,1
15742824,8,Others,0
15627220,8,At Risk,1
15788494,8,Others,0
15602934,7,Potential Loyalist,0
15629002,3,Inactive,0
15618018,9,Others,0
15642934,8,Potential Loyalist,0
15702571,6,Potential Loyalist,1
15616367,11,Others,1
15589358,7,Potential Loyalist,0
15788683,6,At Risk,0
15720745,7,At Risk,0
15776733,6,Others,0
15617301,7,At Risk,0
15584928,4,Inactive,0
15634844,8,Potential Loyalist,1
15716501,7,At Risk,0
15571305,9,Others,1
15762927,9,Others,0
15766741,9,Others,0
15686137,5,At Risk,0
15766869,7,Potential Loyalist,0
15705899,10,Others,0
15639669,5,At Risk,0
15638355,10,Others,1
15794841,10,Others,0
15749123,8,Others,0
15744914,9,Others,0
15709338,9,Others,0
15650432,5,At Risk,0
15752578,8,Potential Loyalist,0
15770345,10,Others,0
15719579,5,At Risk,0
15806049,10,Others,0
15633274,8,Others,0
15671934,10,Others,0
15717879,6,At Risk,0
15773273,6,At Risk,0
15769818,9,Others,0
15761654,5,At Risk,0
15669656,6,At Risk,0
15607874,10,Others,0
15716835,5,At Risk,0
15724466,9,Others,0
15586310,10,Others,0
15666166,10,Others,0
15614420,7,Potential Loyalist,0
15713160,6,Others,0
15708513,9,Others,0
15700511,3,Inactive,0
15772601,9,Others,0
15723717,11,Others,1
15797919,8,Potential Loyalist,0
15605672,6,At Risk,0
15756804,9,Others,1
15703482,4,Inactive,0
15709604,8,Potential Loyalist,0
15678058,7,At Risk,0
15801817,5,At Risk,0
15650924,4,Inactive,0
15632521,8,Potential Loyalist,0
15667265,7,At Risk,0
15581871,3,Inactive,0
15635396,7,At Risk,1
15693764,9,Others,1
15808849,7,At Risk,0
15770159,4,Inactive,0
15729065,7,Potential Loyalist,0
15662751,9,Others,1
15629390,8,Others,0
15770974,8,Others,0
15700487,6,Potential Loyalist,1
15609998,10,Others,1
15789425,5,Others,1
15740442,8,Others,1
15718057,11,Others,1
15667871,10,Others,0
15579820,9,Others,0
15593715,8,Potential Loyalist,0
15678146,9,Others,1
15570912,3,Inactive,0
15722350,5,At Risk,0
15771270,5,At Risk,1
15739997,9,Others,0
15784526,8,At Risk,1
15663168,8,Others,0
15807709,5,At Risk,0
15661903,8,Potential Loyalist,1
15784000,8,At Risk,1
15638329,9,Others,0
15716926,4,Inactive,0
15602373,8,Potential Loyalist,0
15705301,3,Inactive,0
15801658,8,At Risk,0
15786170,10,Others,0
15684669,6,At Risk,1
15610337,9,Others,0
15774586,5,At Risk,1
15633461,6,At Risk,0
15592736,10,Others,1
15695174,7,At Risk,0
15796218,7,Potential Loyalist,0
15742534,6,Others,0
15778418,5,At Risk,1
15609758,8,Others,1
15640280,7,At Risk,0
15699195,8,Others,0
15756471,4,Inactive,0
15705707,5,Others,0
15779862,9,Others,1
15616525,11,Others,0
15693904,7,At Risk,0
15780386,9,Others,0
15669899,9,Others,1
15759966,7,Potential Loyalist,0
15792329,7,Potential Loyalist,0
15578251,8,Potential Loyalist,0
15799357,10,Others,0
15792228,9,Others,1
15775912,6,At Risk,1
15624391,6,At Risk,0
15571869,11,Others,1
15617078,9,Others,0
15719090,7,At Risk,0
15740458,8,Others,0
15652693,10,Others,1
15773469,6,At Risk,0
15718231,7,Potential Loyalist,0
15706815,8,Others,1
15685150,3,Inactive,0
15775761,7,Potential Loyalist,1
15770309,7,At Risk,0
15777901,8,Others,1
15572728,8,Others,0
15752342,6,Potential Loyalist,1
15706199,10,Others,0
15716155,10,Others,0
15675141,8,Potential Loyalist,0
15709478,9,Others,0
15736601,10,Others,0
15759499,7,At Risk,0
15668104,7,At Risk,0
15798024,5,At Risk,0
15698117,10,Others,0
15625881,5,Others,0
15583857,8,Potential Loyalist,0
15636454,9,Others,1
15688337,5,At Risk,0
15792453,9,Others,0
15705953,9,Others,1
15801441,9,Others,0
15644356,6,At Risk,0
15706200,8,Potential Loyalist,0
15646190,11,Others,1
15680970,8,Potential Loyalist,0
15757648,8,At Risk,0
15793803,11,Others,0
15755239,5,Others,0
15716218,9,Others,0
15589257,5,Others,0
15668853,9,Others,0
15589869,5,At Risk,0
15760568,6,At Risk,0
15769308,4,Inactive,0
15654230,10,Others,0
15712303,7,At Risk,0
15691323,8,Potential Loyalist,0
15724321,8,At Risk,1
15800287,8,Potential Loyalist,1
15720968,8,Potential Loyalist,0
15701352,8,Potential Loyalist,0
15804709,10,Others,1
15755521,10,Others,1
15812351,8,Potential Loyalist,0
15679668,7,At Risk,0
15740356,8,At Risk,0
15588560,5,At Risk,0
15566378,8,At Risk,1
15654959,6,At Risk,0
15684722,10,Others,0
15809509,8,Others,0
15671630,9,Others,0
15652030,8,Potential Loyalist,1
15702149,9,Others,0
15574608,5,At Risk,0
15669175,5,At Risk,0
15779711,5,At Risk,0
15605113,9,Others,0
15603794,6,At Risk,0
15635256,5,At Risk,0
15783659,7,At Risk,0
15607330,10,Others,0
15671804,3,Inactive,0
15671104,8,Others,0
15779973,8,Others,0
15770548,8,Potential Loyalist,0
15795759,9,Others,1
15609987,8,Potential Loyalist,0
15711299,7,At Risk,0
15811314,4,Inactive,0
15567897,6,At Risk,0
15611800,3,Inactive,0
15572356,10,Others,0
15708046,9,Others,0
15621611,8,At Risk,1
15716605,6,Others,0
15593969,8,Others,1
15653251,9,Others,1
15651883,9,Others,1
15759915,9,Others,0
15792222,9,Others,0
15699963,9,Others,0
15714920,5,At Risk,0
15568849,5,At Risk,0
15759067,3,Inactive,1
15779809,7,At Risk,0
15778190,5,At Risk,0
15709994,7,At Risk,1
15659100,8,At Risk,0
15575430,9,Others,0
15642162,9,Others,1
15652084,9,Others,0
15653404,7,At Risk,0
15763148,8,At Risk,0
15574830,8,Potential Loyalist,1
15685640,8,Others,0
15767231,9,Others,0
15612494,9,Others,1
15742204,8,At Risk,0
15724623,8,Others,1
15641733,10,Others,0
15811036,7,At Risk,0
15631639,7,At Risk,0
15764892,3,Inactive,0
15603454,6,At Risk,0
15803804,10,Others,0
15748327,9,Others,0
15730688,3,Inactive,1
15577398,5,At Risk,0
15673790,5,At Risk,0
15593795,9,Others,1
15588235,5,At Risk,0
15733581,7,At Risk,0
15712772,8,Others,0
15641860,7,Potential Loyalist,1
15794941,7,Potential Loyalist,0
15685706,5,At Risk,0
15785350,8,Others,0
15566531,8,At Risk,1
15745827,8,Potential Loyalist,0
15620570,11,Others,0
15706602,9,Others,0
15728829,9,Others,0
15626008,5,At Risk,1
15804009,3,Inactive,0
15785547,5,Others,0
15804142,8,Potential Loyalist,1
15684865,5,At Risk,0
15781272,4,Inactive,1
15668775,8,Potential Loyalist,0
15623202,4,Inactive,1
15623471,8,Potential Loyalist,0
15711572,4,Inactive,0
15625501,9,Others,1
15756167,6,At Risk,0
15684696,8,Potential Loyalist,0
15659305,5,At Risk,0
15607988,8,Others,0
15589230,9,Others,0
15715709,8,At Risk,0
15675794,6,At Risk,1
15711219,5,At Risk,1
15807239,10,Others,0
15785920,7,Potential Loyalist,0
15611223,4,Inactive,0
15619304,5,Others,1
15790809,8,Others,0
15707505,5,Others,0
15688984,8,Potential Loyalist,0
15684921,5,At Risk,0
15809654,3,Inactive,0
15677921,7,At Risk,1
15775335,8,Potential Loyalist,0
15714256,7,At Risk,0
15761241,5,At Risk,0
15775082,9,Others,0
15718465,8,Potential Loyalist,1
15751788,5,At Risk,0
15757867,6,At Risk,1
15582168,8,Potential Loyalist,0
15815316,4,Inactive,1
15652883,4,Inactive,0
15780925,7,Potential Loyalist,0
15723989,4,Inactive,0
15638610,10,Others,1
15691952,5,At Risk,0
15590177,10,Others,0
15573171,9,Others,1
15697597,10,Others,0
15663234,5,At Risk,0
15773487,9,Others,0
15766427,7,Potential Loyalist,1
15768495,3,Inactive,1
15658360,7,At Risk,0
15732672,5,At Risk,0
15619087,9,Others,0
15784844,10,Others,1
15598536,10,Others,0
15809309,8,At Risk,0
15729087,5,At Risk,0
15605826,4,Inactive,1
15646558,9,Others,0
15789158,7,Potential Loyalist,1
15795747,7,At Risk,0
15590993,10,Others,0
15567919,5,At Risk,0
15808674,3,Inactive,1
15694381,8,Others,0
15700964,5,At Risk,0
15812920,8,At Risk,0
15606232,5,At Risk,0
15603683,8,Potential Loyalist,0
15734886,8,Potential Loyalist,0
15593128,4,Inactive,1
15654901,6,At Risk,0
15796721,5,Others,0
15683521,8,Potential Loyalist,0
15631457,8,At Risk,0
15725429,5,At Risk,0
15582960,8,At Risk,0
15575185,8,At Risk,0
15623053,8,Potential Loyalist,0
15587394,11,Others,0
15713983,7,Potential Loyalist,0
15627801,8,Potential Loyalist,0
15653050,6,At Risk,0
15745433,8,Potential Loyalist,0
15604073,5,At Risk,0
15636407,10,Others,0
15749345,9,Others,0
15795586,9,Others,0
15606386,7,Potential Loyalist,1
15601627,9,Others,0
15719212,10,Others,0
15787168,5,At Risk,0
15711287,9,Others,0
15703707,8,At Risk,0
15607526,9,Others,1
15771154,3,Inactive,0
15811958,8,Potential Loyalist,0
15699415,9,Others,1
15680727,10,Others,0
15677785,10,Others,0
15755223,8,Others,0
15662884,10,Others,1
15612455,6,At Risk,0
15643294,5,At Risk,0
15638028,7,At Risk,0
15766378,3,Inactive,0
15659355,4,Inactive,0
15621653,5,At Risk,0
15796111,7,At Risk,1
15613923,8,At Risk,0
15587133,7,Potential Loyalist,0
15805429,9,Others,0
15595917,10,Others,0
15749638,5,At Risk,1
15588449,8,At Risk,1
15658716,6,Potential Loyalist,1
15672516,6,Others,0
15775131,5,At Risk,0
15662403,7,Potential Loyalist,0
15675380,9,Others,1
15781451,8,Potential Loyalist,0
15585282,9,Others,0
15749964,8,Potential Loyalist,0
15671387,11,Others,0
15622993,5,Others,0
15665579,9,Others,0
15666884,7,Potential Loyalist,0
15683276,3,Inactive,0
15735400,8,Others,0
15648681,4,Inactive,1
15700657,9,Others,0
15762198,6,At Risk,0
15723886,8,Others,0
15645778,8,Potential Loyalist,0
15644765,8,At Risk,0
15654074,8,Others,0
15673591,5,Others,1
15707634,6,Others,0
15665087,5,At Risk,0
15570947,3,Inactive,0
15761102,11,Others,0
15616676,8,Potential Loyalist,1
15632069,5,Others,0
15746035,5,At Risk,0
15747168,9,Others,1
15572093,8,Others,0
15670702,8,Others,0
15579074,5,At Risk,0
15755084,9,Others,0
15805463,6,Others,0
15657107,8,Others,1
15729117,9,Others,0
15601030,6,At Risk,0
15790750,7,At Risk,0
15793135,5,At Risk,0
15576760,10,Others,0
15704629,10,Others,0
15649150,9,Others,1
15721019,8,Potential Loyalist,0
15591607,6,At Risk,0
15796370,8,At Risk,0
15724719,8,Others,0
15607691,5,At Risk,0
15632143,11,Others,0
15770543,8,Others,0
15585427,6,At Risk,0
15623521,4,Inactive,0
15597536,10,Others,0
15713463,9,Others,1
15665168,5,Others,0
15650018,9,Others,0
15623314,8,Potential Loyalist,0
15771942,7,At Risk,1
15658982,4,Inactive,1
15650351,5,At Risk,0
15727499,8,Potential Loyalist,0
15601172,9,Others,0
15701096,8,Others,0
15761294,8,Others,1
15631848,5,At Risk,0
15578435,5,At Risk,0
15657937,11,Others,0
15783629,9,Others,0
15643635,10,Others,0
15730796,5,At Risk,0
15797329,11,Others,1
15616630,10,Others,0
15688951,5,At Risk,1
15706021,9,Others,0
15577806,9,Others,0
15598894,8,At Risk,0
15660679,7,At Risk,0
15775430,6,Others,0
15655590,9,Others,0
15670602,7,At Risk,0
15643188,6,Others,1
15766458,9,Others,0
15704315,5,At Risk,0
15609254,3,Inactive,0
15651052,9,Others,1
15662736,8,Potential Loyalist,1
15640407,7,Potential Loyalist,0
15752650,6,At Risk,0
15723299,7,At Risk,1
15566891,8,Potential Loyalist,0
15700394,8,Potential Loyalist,1
15765192,8,Others,0
15631721,5,At Risk,0
15569410,3,Inactive,0
15770041,7,At Risk,0
15581332,7,Potential Loyalist,0
15775663,4,Inactive,0
15778838,6,At Risk,0
15633922,6,At Risk,0
15737509,9,Others,0
15647292,9,Others,1
15603378,9,Others,0
15649033,6,Others,1
15695872,9,Others,0
15663438,9,Others,1
15697678,3,Inactive,0
15669342,8,Potential Loyalist,0
15730793,8,Others,1
15747323,7,At Risk,1
15778515,11,Others,0
15589754,9,Others,0
15714062,8,At Risk,1
15772573,9,Others,0
15714046,5,Others,0
15792818,9,Others,0
15721507,11,Others,1
15658589,8,Others,0
15726484,5,At Risk,0
15793366,3,Inactive,0
15777892,8,Others,0
15760121,7,At Risk,0
15726556,9,Others,0
15714397,6,Others,0
15636521,9,Others,0
15814032,9,Others,0
15797475,8,Potential Loyalist,1
15774155,10,Others,0
15682533,7,At Risk,0
15630725,10,Others,1
15644856,8,Potential Loyalist,0
15806796,5,At Risk,0
15582591,7,At Risk,0
15718507,8,Others,1
15757837,5,Others,0
15801863,6,Others,0
15802809,10,Others,0
15758048,9,Others,0
15660608,8,Others,0
15797686,5,At Risk,0
15627859,9,Others,0
15765457,9,Others,0
15649616,5,At Risk,1
15731166,9,Others,0
15731511,5,Others,0
15613880,8,At Risk,0
15641175,8,Potential Loyalist,1
15787830,8,Others,0
15805413,7,Potential Loyalist,0
15655574,8,Others,0
15746564,8,Others,0
15732774,8,Others,0
15714634,8,Potential Loyalist,0
15627185,7,Potential Loyalist,0
15750447,6,At Risk,1
15760873,5,At Risk,0
15640789,11,Others,0
15683213,5,At Risk,0
15573112,10,Others,0
15631406,10,Others,0
15722548,11,Others,0
15585388,3,Inactive,0
15778489,3,Inactive,0
15751177,8,Potential Loyalist,1
15624596,8,At Risk,0
15706005,9,Others,1
15625632,8,Others,0
15725509,4,Inactive,0
15768120,4,Inactive,0
15744942,9,Others,1
15723488,7,At Risk,1
15645316,9,Others,0
15709451,7,Potential Loyalist,0
15686302,8,Others,0
15781326,8,At Risk,0
15725664,9,Others,0
15804862,10,Others,0
15767129,6,At Risk,0
15612087,9,Others,0
15745452,9,Others,0
15651900,9,Others,1
15671582,5,At Risk,0
15697249,8,Potential Loyalist,0
15797787,9,Others,0
15768151,9,Others,1
15619537,4,Inactive,0
15638424,6,At Risk,0
15590327,6,At Risk,0
15622182,8,Potential Loyalist,0
15755018,4,Inactive,0
15773972,10,Others,1
15761950,5,At Risk,1
15703068,3,Inactive,0
15662091,5,At Risk,0
15628123,8,At Risk,0
15578297,9,Others,1
15646227,9,Others,0
15734659,7,Potential Loyalist,0
15737542,6,At Risk,0
15809991,7,At Risk,0
15682868,5,At Risk,1
15612193,4,Inactive,0
15687852,11,Others,0
15803886,5,At Risk,0
15737556,3,Inactive,1
15611029,10,Others,0
15766172,8,Potential Loyalist,0
15648225,10,Others,0
15574012,5,Others,1
15735799,8,Others,0
15623489,10,Others,0
15814664,8,Potential Loyalist,0
15780359,7,At Risk,0
15590241,8,At Risk,1
15716357,4,Inactive,0
15671789,8,Potential Loyalist,0
15799966,8,At Risk,1
15685320,11,Others,0
15604497,8,Others,0
15677435,8,Potential Loyalist,0
15724181,4,Inactive,0
15748381,4,Inactive,0
15789339,8,At Risk,0
15576077,7,At Risk,0
15733111,6,At Risk,0
15722578,6,At Risk,0
15638003,10,Others,0
15627360,6,At Risk,1
15583137,3,Inactive,1
15739068,4,Inactive,0
15734970,9,Others,0
15791780,3,Inactive,1
15621064,4,Inactive,0
15728352,10,Others,0
15615219,8,At Risk,0
15704763,9,Others,1
15753102,9,Others,0
15711977,11,Others,0
15791533,9,Others,1
15702030,8,Potential Loyalist,0
15787026,7,Potential Loyalist,0
15787470,11,Others,1
15681174,11,Others,0
15590888,6,At Risk,0
15723894,9,Others,0
15731117,9,Others,0
15723013,3,Inactive,0
15789865,7,At Risk,0
15766906,8,Potential Loyalist,0
15715888,9,Others,0
15782159,3,Inactive,0
15753229,5,At Risk,0
15582325,9,Others,1
15656613,11,Others,0
15568953,9,Others,0
15708265,5,At Risk,1
15702669,8,Others,0
15724851,7,At Risk,0
15571476,11,Others,0
15801920,10,Others,0
15577178,10,Others,1
15654495,6,At Risk,0
15595937,9,Others,0
15656096,8,Others,0
15705620,7,Potential Loyalist,0
15784597,6,At Risk,0
15698442,8,Others,0
15574167,8,Others,0
15791700,5,Others,1
15752502,9,Others,0
15794178,8,Potential Loyalist,0
15659031,3,Inactive,0
15605375,8,Potential Loyalist,0
15754713,5,At Risk,0
15717056,8,Others,0
15754874,11,Others,0
15692258,11,Others,0
15815125,4,Inactive,0
15572547,7,At Risk,1
15772423,8,Others,1
15803406,10,Others,0
15730673,8,Others,0
15738497,8,Potential Loyalist,0
15587690,8,Potential Loyalist,0
15636595,8,Others,0
15728963,8,At Risk,1
15587640,9,Others,0
15657566,5,At Risk,0
15638983,10,Others,0
15794137,10,Others,0
15634146,9,Others,0
15739548,7,At Risk,0
15720838,9,Others,0
15609545,8,At Risk,0
15695034,11,Others,0
15789563,5,At Risk,1
15657321,5,Others,0
15597591,6,At Risk,0
15670481,5,At Risk,0
15773868,8,Potential Loyalist,1
15612931,7,At Risk,0
15602735,4,Inactive,1
15803415,8,Potential Loyalist,0
15630167,7,At Risk,0
15578186,4,Inactive,0
15711521,8,Others,0
